c_id<卡名(c_name)<發卡銀行 bank<年費 annlfee<圖片(c_img)<國外現金回饋 fcb<國內現金回饋 dcb<國外消費現金回饋備註 fcb_n<國內消費現金回饋備註 dcb_n<國外哩程累積 fma<國內哩程累積 dma<國外哩程累積備註 fma_n<國內哩程累積備註 dma_n<加油現金回饋 refuel_cb<加油優惠 refuel_dis<加油現金回饋備註 refuel_cb_n<加油優惠備註 refuel_dis_n<週末電影折扣 wkdmoviedis<平日電影折扣 moviedis<週末電影折扣備註 wkdmoviedis_n<平日電影折扣備註 moviedis_n<數位通路回饋上限 ditigalfb<網購回饋 onlinefb<數位通路回饋上限備註 ditigalfb_n<網購回饋備註 onlinefb_n<分期零利率 zeroins<最低可分期金額 minins<分期零利率備註 zeroins_n<最低可分期金額備註 minins_n<首刷里程回饋 mileagefb<首刷(類)現金回饋 cashfb<首刷里程回饋備註 mileagefb_n<首刷(類)現金回饋備註 cashfb_n<年收入下限 annual_income<類別 c_type
<渣打銀行 現金回饋御璽卡<<首年免年費<<6.88%<6.88%<2020/03/31前新戶完成指定任務享最高6.88%現金回饋(上限$350)，消費滿1萬以上加送24吋行李箱<2020/03/31前新戶完成指定任務享最高6.88%現金回饋(上限$350)，消費滿1萬以上加送24吋行李箱<<<<<<<<<75折<75折< < <無限<0.0688<2020/03/31前新戶完成指定任務享最高6.88%現金回饋(上限$350)<2020/03/31前新戶完成指定任務享最高6.88%現金回饋(上限$350)<<<<<不適用<500<<<<鈦金or御璽卡
<彰化銀行 My樂現金回饋卡<<首年免年費<<3%<3.50%<不限通路、無消費門檻、回饋無上限<國內0.5%+指定通路2.5%<<<<<<<<<<<<<<<<<<<<<不適用<不適用<<<<現金回饋
<花旗銀行 現金回饋PLUS卡<<首年免年費<<2%<3.50%<國外網站、海外指定國家實體商店(含原0.5%基本回饋)<指定通路最高回饋<<<<<0.02<NT$1.2/ 公升<於加油站消費達門檻之現金回饋<於全國加油站自助加油天天降1.2元/公升<85折<6折< <2D電影享 6 折， 3D、IMAX享 8 折<<<<<<<<<不適用<1500<<<<現金回饋
<第一銀行 一卡通聯名卡<<首年免年費<<1%<3.50%<新卡於國外消費享限時加碼現金回饋<於國內消費<<<<<<<<<<<<<<<<<<<<<不適用<300<<7-ELEVEN禮券<<加油回饋
<遠東商銀 快樂信用卡<<首年免年費<<0%<3.50%<於國外消費達檻享最高現金回饋<刷卡每100元指定特店最高享HAPPY GO點數3倍 (含原有點數)<<<<<<<<<<<<<<<<<<<<<不適用<1116<<<<現金回饋
<聯邦銀行 賴點一卡通御璽卡<<首年免年費<<2%<3%<Line Point回饋<Line Point回饋<<<<<<<<<65折<65折< < <<<<<<<<<不適用<300<<Line Point 回饋<<鈦金or御璽卡
<永豐銀行 DAWHO現金回饋信用卡<<NT$3,000 <<2%<3%<基本回饋一般消費國外2%；指定任務綁定享加碼1%<基本回饋一般消費國內1%；指定任務綁定享加碼1%回饋<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<遠東商銀 Bankee信用卡<<首年免年費<<1.20%<3%<基本回饋0.15%；2020/3/31前Bankee信用卡綁定數位存款帳戶自動扣繳信用卡帳款，即享國內一般消費基本回饋1.2%金讚點數、海外一般消費回饋3%金讚點數<指定通路回饋外送10%、交通20%<<<<<<<<<<<<<<<<<<<<<不適用<不適用<<<<現金回饋
<元大銀行 鑽金卡<<NT$1,800 <<1.20%<3%<於國外消費，指定國家消費可享3%回饋<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<元大銀行 鑽金 icash 聯名卡<<NT$1,800 <<1.20%<3%<於國外消費<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<上海商銀 簡單卡<<首年免年費<<1%<3%<於日韓消費<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<台北富邦 J卡<<首年免年費<<1%<3%<日本地區消費3%回饋無上限< <<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<新光銀行 寰宇現金回饋卡<<首年免年費<<1%<3%<於國外消費< <<<<<0.006<NT$1/ 公升< <台亞/西歐全台站點消費享汽油每公升自助加油降價1元優惠<<<<<500<0.03<指定數位通路消費回饋(含原回饋率)<指定數位通路消費回饋(含原回饋率)<<<<<不適用<300<<<<現金回饋
<台北富邦 momo卡<<首年免年費<<1%<3%<含權益1%+首年上市加碼2%。momo幣回饋<momo幣回饋<<<<<<<<<<<<<無限<0.05<回饋為momo幣(含權益3%+首年上市加碼2%)<回饋為momo幣(含權益3%+首年上市加碼2%)<12期<無最低分期金額限制<< <<<<<<購物
<兆豐銀行 利多御璽商旅卡<<NT$3,000 <<0.60%<3%<活動期間申辦之全新卡友<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<鈦金or御璽卡
<台新銀行 FlyGo卡<<NT$4,500 <<1.20%<2.80%<綁定Richart帳戶於國外消費<於國內消費<<<<<0.012<不適用<2019/07/01~2019/09/30,加油消費享現金回饋1.2%< <不適用<66折< <威秀影城周一~周四全票66折<<<<<<<<<<<<<<電影
<中國信託 LINE Pay卡<<NT$1,800 <<1%<2.80%<於國外消費LINE POINT回饋<於國內消費LINE POINT回饋<<<<<<<<<<<<<<<<<<<<<不適用<500<<Line Point 回饋<<現金回饋
<中國信託 雙幣商務卡<<NT$4,500 <<0%<2.80%<於國外消費達門檻最高可享2.8％回饋<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<玉山銀行 玉山 Pi 拍兔 Debit 卡<<NT$0 <<2.50%<2.50%<P幣回饋<P幣回饋<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<星展銀行 炫晶御璽卡<<首年免年費<<1.20%<2.50%<不限通路、無消費門檻、回饋無上限<不限通路、無消費門檻、回饋無上限<<<<<<<<<<<<<無限<0.03<ShopBack限定回饋<ShopBack限定回饋<<<<<不適用<1300<<Money101加碼刷卡金NT$500+星展加碼刷卡金NT$300+刷卡金NT$500<<鈦金or御璽卡
<中國信託 中信商旅鈦金卡<<首年免年費<<1%<2.50%< < <<<<<<<<<<<<<<<<<<<<<<<<<<鈦金or御璽卡
<華南銀行 享利樂活Combo卡<<NT$2,400 <<1%<2.50%<已申請電子帳單者於國外消費<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<陽信銀行 曜晶卡<<NT$2,400 <<0.60%<2.50%<於國外消費<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<中國信託 現金回饋鈦金卡<<首年免年費<<0.50%<2.50%<於國外消費達門檻最高享2.5%回饋<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<鈦金or御璽卡
<中國信託 TAIPEI 101 夜光聯名卡<<NT$300 <<0.50%<2.50%<於國外消費<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<中國信託 Global Mall 聯名卡<<NT$1,500 <<0.50%<2.50%<於國外消費<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
<台新銀行 商務卡<<NT$4,500 <<0%<2.50%<於國外消費<於國內消費<<<<<<<<<<<<<<<<<<<<<<<<<<現金回饋
